program,experiment,cluster_number,simulator,f_value,is_winner,win_score
sed,experiment_0,65,depolarizing_02,-1.8761781450522668,True,1.0
sed,experiment_0,65,depolarizing_05,-1.8761781450522668,True,1.0
sed,experiment_0,66,ideal,-1.4529903463508445,True,1.0
sed,experiment_0,66,sampling_noise,-1.4529903463508445,True,1.0
sed,experiment_0,66,fake_brisbane,-1.4529903463508445,True,1.0
sed,experiment_0,66,depolarizing_01,-1.4529903463508445,True,1.0
sed,experiment_0,66,depolarizing_02,-1.4529903463508445,True,1.0
sed,experiment_0,66,depolarizing_05,-1.4529903463508445,True,1.0
sed,experiment_0,67,ideal,-2.845760581884651,True,1.0
sed,experiment_0,67,sampling_noise,-2.845760581884651,True,1.0
sed,experiment_0,67,fake_brisbane,-2.845760581884651,True,1.0
sed,experiment_0,67,depolarizing_01,-2.845760581884651,True,1.0
sed,experiment_0,67,depolarizing_02,-2.845760581884651,True,1.0
sed,experiment_0,67,depolarizing_05,-2.845760581884651,True,1.0
sed,experiment_0,68,ideal,-2.3914316723471503,True,1.0
sed,experiment_0,68,sampling_noise,-2.3914316723471503,True,1.0
sed,experiment_0,68,fake_brisbane,-2.3914316723471503,True,1.0
sed,experiment_0,68,depolarizing_01,-2.3914316723471503,True,1.0
sed,experiment_0,68,depolarizing_02,-2.3914316723471503,True,1.0
sed,experiment_0,68,depolarizing_05,-2.3914316723471503,True,1.0
sed,experiment_0,69,ideal,-2.108871075229917,True,1.0
sed,experiment_0,69,sampling_noise,-2.108871075229917,True,1.0
sed,experiment_0,69,fake_brisbane,-2.108871075229917,True,1.0
sed,experiment_0,69,depolarizing_01,-2.108871075229917,True,1.0
sed,experiment_0,69,depolarizing_02,-2.108871075229917,True,1.0
sed,experiment_0,69,depolarizing_05,-2.108871075229917,True,1.0
sed,experiment_0,70,ideal,-2.126944534358994,True,1.0
sed,experiment_0,70,sampling_noise,-2.126944534358994,True,1.0
sed,experiment_0,70,fake_brisbane,-2.126944534358994,True,1.0
sed,experiment_0,70,depolarizing_01,-2.126944534358994,True,1.0
sed,experiment_0,70,depolarizing_02,-2.126944534358994,True,1.0
sed,experiment_0,70,depolarizing_05,-2.126944534358994,True,1.0
sed,experiment_0,71,ideal,-2.1178716274110325,True,1.0
sed,experiment_0,71,sampling_noise,-2.1178716274110325,True,1.0
sed,experiment_0,71,fake_brisbane,-2.1178716274110325,True,1.0
sed,experiment_0,71,depolarizing_01,-2.1178716274110325,True,1.0
sed,experiment_0,71,depolarizing_02,-2.1178716274110325,True,1.0
sed,experiment_0,71,depolarizing_05,-2.1178716274110325,True,1.0
sed,experiment_0,72,ideal,-2.5016565433462175,True,1.0
sed,experiment_0,72,sampling_noise,-2.5016565433462175,True,1.0
sed,experiment_0,72,fake_brisbane,-2.5016565433462175,True,1.0
sed,experiment_0,72,depolarizing_01,-2.5016565433462175,True,1.0
sed,experiment_0,72,depolarizing_02,-2.5016565433462175,True,1.0
sed,experiment_0,72,depolarizing_05,-2.5016565433462175,True,1.0
sed,experiment_0,73,ideal,-2.4747462822978354,True,1.0
sed,experiment_0,73,sampling_noise,-2.4747462822978354,True,1.0
sed,experiment_0,73,fake_brisbane,-2.4747462822978354,True,1.0
sed,experiment_0,73,depolarizing_01,-2.4747462822978354,True,1.0
sed,experiment_0,73,depolarizing_02,-2.4747462822978354,True,1.0
sed,experiment_0,73,depolarizing_05,-2.4747462822978354,True,1.0
sed,experiment_0,74,ideal,-2.0495116053237874,True,1.0
sed,experiment_0,74,sampling_noise,-2.0495116053237874,True,1.0
sed,experiment_0,74,fake_brisbane,-2.0495116053237874,True,1.0
sed,experiment_0,74,depolarizing_01,-2.0495116053237874,True,1.0
sed,experiment_0,74,depolarizing_02,-2.0495116053237874,True,1.0
sed,experiment_0,74,depolarizing_05,-2.0495116053237874,True,1.0
sed,experiment_0,75,ideal,-1.721335135855595,True,1.0
sed,experiment_0,75,sampling_noise,-1.721335135855595,True,1.0
sed,experiment_0,75,fake_brisbane,-1.721335135855595,True,1.0
sed,experiment_0,75,depolarizing_01,-1.721335135855595,True,1.0
sed,experiment_0,75,depolarizing_02,-1.721335135855595,True,1.0
sed,experiment_0,75,depolarizing_05,-1.721335135855595,True,1.0
sed,experiment_0,76,ideal,-1.6493269102610484,True,1.0
sed,experiment_0,76,sampling_noise,-1.6493269102610484,True,1.0
sed,experiment_0,76,fake_brisbane,-1.6493269102610484,True,1.0
sed,experiment_0,76,depolarizing_01,-1.6493269102610484,True,1.0
sed,experiment_0,76,depolarizing_02,-1.6493269102610484,True,1.0
sed,experiment_0,76,depolarizing_05,-1.6493269102610484,True,1.0
sed,experiment_1,0,ideal,-229.73096022391965,False,0.0
sed,experiment_1,0,sampling_noise,-229.73096022391965,False,0.0
sed,experiment_1,0,fake_brisbane,-230.73058321750293,True,1.0
sed,experiment_1,0,depolarizing_01,-229.73096022391965,False,0.0
sed,experiment_1,0,depolarizing_02,-229.73096022391965,False,0.0
sed,experiment_1,0,depolarizing_05,-112.62373807574419,False,0.0
sed,experiment_1,1,ideal,-51.07862868676094,True,1.0
sed,experiment_1,1,sampling_noise,-51.07862868676094,True,1.0
sed,experiment_1,1,fake_brisbane,-51.07862868676094,True,1.0
sed,experiment_1,1,depolarizing_01,-51.07852967497473,False,0.0
sed,experiment_1,1,depolarizing_02,-51.07862868676094,True,1.0
sed,experiment_1,1,depolarizing_05,-51.07852967497473,False,0.0
sed,experiment_1,2,ideal,0.0,True,1.0
sed,experiment_1,2,sampling_noise,0.0,True,1.0
sed,experiment_1,2,fake_brisbane,0.005234296159485139,False,0.0
sed,experiment_1,2,depolarizing_01,0.008682572021554105,False,0.0
sed,experiment_1,2,depolarizing_02,0.008682572021554105,False,0.0
sed,experiment_1,2,depolarizing_05,0.0,True,1.0
sed,experiment_1,3,ideal,0.0,True,1.0
sed,experiment_1,3,sampling_noise,0.0,True,1.0
sed,experiment_1,3,fake_brisbane,0.0,True,1.0
sed,experiment_1,3,depolarizing_01,0.0,True,1.0
sed,experiment_1,3,depolarizing_02,0.0,True,1.0
sed,experiment_1,3,depolarizing_05,0.0,True,1.0
sed,experiment_1,4,ideal,-0.8864258649250747,True,1.0
sed,experiment_1,4,sampling_noise,-0.8864258649250747,True,1.0
sed,experiment_1,4,fake_brisbane,-0.8864258649250747,True,1.0
sed,experiment_1,4,depolarizing_01,-0.8864258649250747,True,1.0
sed,experiment_1,4,depolarizing_02,-0.8864258649250747,True,1.0
sed,experiment_1,4,depolarizing_05,-0.8864258649250747,True,1.0
sed,experiment_1,5,ideal,0.0,True,1.0
sed,experiment_1,5,sampling_noise,0.0,True,1.0
sed,experiment_1,5,fake_brisbane,0.0,True,1.0
sed,experiment_1,5,depolarizing_01,0.0,True,1.0
sed,experiment_1,5,depolarizing_02,0.0,True,1.0
sed,experiment_1,5,depolarizing_05,0.0,True,1.0
sed,experiment_1,6,ideal,0.0,True,1.0
sed,experiment_1,6,sampling_noise,0.0,True,1.0
sed,experiment_1,6,fake_brisbane,0.0,True,1.0
sed,experiment_1,6,depolarizing_01,0.0,True,1.0
sed,experiment_1,6,depolarizing_02,0.0,True,1.0
sed,experiment_1,6,depolarizing_05,0.0658809192863535,False,0.0
sed,experiment_1,7,ideal,-0.4763990174984291,True,1.0
sed,experiment_1,7,sampling_noise,-0.4763990174984291,True,1.0
sed,experiment_1,7,fake_brisbane,-0.4763990174984291,True,1.0
sed,experiment_1,7,depolarizing_01,-0.4763990174984291,True,1.0
sed,experiment_1,7,depolarizing_02,-0.4763990174984291,True,1.0
sed,experiment_1,7,depolarizing_05,-0.4763990174984291,True,1.0
sed,experiment_1,8,ideal,0.0,True,1.0
sed,experiment_1,8,sampling_noise,0.007165025990593881,False,0.0
sed,experiment_1,8,fake_brisbane,0.0,True,1.0
sed,experiment_1,8,depolarizing_01,0.01419295873874217,False,0.0
sed,experiment_1,8,depolarizing_02,0.0,True,1.0
sed,experiment_1,8,depolarizing_05,0.0,True,1.0
sed,experiment_1,9,ideal,0.0,True,1.0
sed,experiment_1,9,sampling_noise,0.0,True,1.0
sed,experiment_1,9,fake_brisbane,0.0,True,1.0
sed,experiment_1,9,depolarizing_01,0.0,True,1.0
sed,experiment_1,9,depolarizing_02,0.0,True,1.0
sed,experiment_1,9,depolarizing_05,0.0,True,1.0
sed,experiment_1,10,ideal,-0.5963936860945562,True,1.0
sed,experiment_1,10,sampling_noise,-0.5963936860945562,True,1.0
sed,experiment_1,10,fake_brisbane,-0.5963936860945562,True,1.0
sed,experiment_1,10,depolarizing_01,-0.5963936860945562,True,1.0
sed,experiment_1,10,depolarizing_02,-0.5963936860945562,True,1.0
sed,experiment_1,10,depolarizing_05,-0.5963936860945562,True,1.0
sed,experiment_1,11,ideal,-3.020122241474514,True,1.0
sed,experiment_1,11,sampling_noise,-3.020122241474514,True,1.0
sed,experiment_1,11,fake_brisbane,-3.020122241474514,True,1.0
sed,experiment_1,11,depolarizing_01,-3.020122241474514,True,1.0
sed,experiment_1,11,depolarizing_02,-3.020122241474514,True,1.0
sed,experiment_1,11,depolarizing_05,-3.020122241474514,True,1.0
sed,experiment_1,12,ideal,-1.627986062187018,True,1.0
sed,experiment_1,12,sampling_noise,-1.627986062187018,True,1.0
sed,experiment_1,12,fake_brisbane,-1.627986062187018,True,1.0
sed,experiment_1,12,depolarizing_01,-1.627986062187018,True,1.0
sed,experiment_1,12,depolarizing_02,-1.627986062187018,True,1.0
sed,experiment_1,12,depolarizing_05,-1.627986062187018,True,1.0
sed,experiment_1,13,ideal,-0.46280774576819816,True,1.0
sed,experiment_1,13,sampling_noise,-0.46280774576819816,True,1.0
sed,experiment_1,13,fake_brisbane,-0.46280774576819816,True,1.0
sed,experiment_1,13,depolarizing_01,-0.46280774576819816,True,1.0
sed,experiment_1,13,depolarizing_02,-0.46280774576819816,True,1.0
sed,experiment_1,13,depolarizing_05,-0.46280774576819816,True,1.0
sed,experiment_1,14,ideal,-1.4142653135055885,True,1.0
sed,experiment_1,14,sampling_noise,-1.4142653135055885,True,1.0
sed,experiment_1,14,fake_brisbane,-1.4142653135055885,True,1.0
sed,experiment_1,14,depolarizing_01,-1.4142653135055885,True,1.0
sed,experiment_1,14,depolarizing_02,-1.4142653135055885,True,1.0
sed,experiment_1,14,depolarizing_05,-1.4142653135055885,True,1.0
sed,experiment_1,15,ideal,0.0,True,1.0
sed,experiment_1,15,sampling_noise,0.0,True,1.0
sed,experiment_1,15,fake_brisbane,0.0,True,1.0
sed,experiment_1,15,depolarizing_01,0.0,True,1.0
sed,experiment_1,15,depolarizing_02,0.0,True,1.0
sed,experiment_1,15,depolarizing_05,0.0,True,1.0
sed,experiment_1,16,ideal,-0.8843923151621318,True,1.0
sed,experiment_1,16,sampling_noise,-0.8843923151621318,True,1.0
sed,experiment_1,16,fake_brisbane,-0.8843923151621318,True,1.0
sed,experiment_1,16,depolarizing_01,-0.8843923151621318,True,1.0
sed,experiment_1,16,depolarizing_02,-0.8843923151621318,True,1.0
sed,experiment_1,16,depolarizing_05,-0.8843923151621318,True,1.0
sed,experiment_1,17,ideal,-0.4845979550258001,True,1.0
sed,experiment_1,17,sampling_noise,-0.4845979550258001,True,1.0
sed,experiment_1,17,fake_brisbane,-0.4845979550258001,True,1.0
sed,experiment_1,17,depolarizing_01,-0.4845979550258001,True,1.0
sed,experiment_1,17,depolarizing_02,-0.4845979550258001,True,1.0
sed,experiment_1,17,depolarizing_05,-0.4845979550258001,True,1.0
sed,experiment_1,18,ideal,-0.6312991488794533,True,1.0
sed,experiment_1,18,sampling_noise,-0.6312991488794533,True,1.0
sed,experiment_1,18,fake_brisbane,-0.6312991488794533,True,1.0
sed,experiment_1,18,depolarizing_01,-0.41926540870922907,False,0.0
sed,experiment_1,18,depolarizing_02,-0.6312991488794533,True,1.0
sed,experiment_1,18,depolarizing_05,-0.6312991488794533,True,1.0
sed,experiment_1,19,ideal,-0.8648984177154935,True,1.0
sed,experiment_1,19,sampling_noise,-0.8648984177154935,True,1.0
sed,experiment_1,19,fake_brisbane,-0.8648984177154935,True,1.0
sed,experiment_1,19,depolarizing_01,-0.8648984177154935,True,1.0
sed,experiment_1,19,depolarizing_02,-0.8648984177154935,True,1.0
sed,experiment_1,19,depolarizing_05,-0.8648984177154935,True,1.0
sed,experiment_1,20,ideal,-0.3113330413755022,True,1.0
sed,experiment_1,20,sampling_noise,-0.3113330413755022,True,1.0
sed,experiment_1,20,fake_brisbane,-0.3113330413755022,True,1.0
sed,experiment_1,20,depolarizing_01,-0.3113330413755022,True,1.0
sed,experiment_1,20,depolarizing_02,-0.3113330413755022,True,1.0
sed,experiment_1,20,depolarizing_05,-0.3113330413755022,True,1.0
sed,experiment_1,21,ideal,-0.14282259753612975,True,1.0
sed,experiment_1,21,sampling_noise,-0.14282259753612975,True,1.0
sed,experiment_1,21,fake_brisbane,-0.14282259753612975,True,1.0
sed,experiment_1,21,depolarizing_01,-0.14282259753612975,True,1.0
sed,experiment_1,21,depolarizing_02,-0.14282259753612975,True,1.0
sed,experiment_1,21,depolarizing_05,-0.14282259753612975,True,1.0
sed,experiment_1,22,ideal,-0.22926369504369848,True,1.0
sed,experiment_1,22,sampling_noise,-0.22926369504369848,True,1.0
sed,experiment_1,22,fake_brisbane,-0.22926369504369848,True,1.0
sed,experiment_1,22,depolarizing_01,-0.22926369504369848,True,1.0
sed,experiment_1,22,depolarizing_02,-0.22926369504369848,True,1.0
sed,experiment_1,22,depolarizing_05,-0.22926369504369848,True,1.0
sed,experiment_1,23,ideal,-2.595106532873817,True,1.0
sed,experiment_1,23,sampling_noise,-2.595106532873817,True,1.0
sed,experiment_1,23,fake_brisbane,-2.595106532873817,True,1.0
sed,experiment_1,23,depolarizing_01,-2.595106532873817,True,1.0
sed,experiment_1,23,depolarizing_02,-2.595106532873817,True,1.0
sed,experiment_1,23,depolarizing_05,-2.595106532873817,True,1.0
sed,experiment_1,24,ideal,-1.7979988194748566,True,1.0
sed,experiment_1,24,sampling_noise,-1.7979988194748566,True,1.0
sed,experiment_1,24,fake_brisbane,-1.7979988194748566,True,1.0
sed,experiment_1,24,depolarizing_01,-1.7979988194748566,True,1.0
sed,experiment_1,24,depolarizing_02,-1.7979988194748566,True,1.0
sed,experiment_1,24,depolarizing_05,-1.7979988194748566,True,1.0
sed,experiment_1,25,ideal,-0.5312344104038538,True,1.0
sed,experiment_1,25,sampling_noise,-0.5312344104038538,True,1.0
sed,experiment_1,25,fake_brisbane,-0.5312344104038538,True,1.0
sed,experiment_1,25,depolarizing_01,-0.5312344104038538,True,1.0
sed,experiment_1,25,depolarizing_02,-0.5312344104038538,True,1.0
sed,experiment_1,25,depolarizing_05,-0.5312344104038538,True,1.0
sed,experiment_1,26,ideal,0.0,True,1.0
sed,experiment_1,26,sampling_noise,0.0,True,1.0
sed,experiment_1,26,fake_brisbane,0.0,True,1.0
sed,experiment_1,26,depolarizing_01,0.0,True,1.0
sed,experiment_1,26,depolarizing_02,0.0,True,1.0
sed,experiment_1,26,depolarizing_05,0.042889240084540835,False,0.0
sed,experiment_1,27,ideal,-1.5428302138273768,True,1.0
sed,experiment_1,27,sampling_noise,-1.5428302138273768,True,1.0
sed,experiment_1,27,fake_brisbane,-1.5428302138273768,True,1.0
sed,experiment_1,27,depolarizing_01,-1.5428302138273768,True,1.0
sed,experiment_1,27,depolarizing_02,-1.5428302138273768,True,1.0
sed,experiment_1,27,depolarizing_05,-1.5428302138273768,True,1.0
sed,experiment_1,28,ideal,-1.7077762333631639,True,1.0
sed,experiment_1,28,sampling_noise,-1.7077762333631639,True,1.0
sed,experiment_1,28,fake_brisbane,-1.7077762333631639,True,1.0
sed,experiment_1,28,depolarizing_01,-1.7077762333631639,True,1.0
sed,experiment_1,28,depolarizing_02,-1.7077762333631639,True,1.0
sed,experiment_1,28,depolarizing_05,-1.7077762333631639,True,1.0
sed,experiment_1,29,ideal,0.0,True,1.0
sed,experiment_1,29,sampling_noise,0.0,True,1.0
sed,experiment_1,29,fake_brisbane,0.0,True,1.0
sed,experiment_1,29,depolarizing_01,0.030834555113387535,False,0.0
sed,experiment_1,29,depolarizing_02,0.0,True,1.0
sed,experiment_1,29,depolarizing_05,0.0,True,1.0
sed,experiment_1,30,ideal,-0.44853481597136274,True,1.0
sed,experiment_1,30,sampling_noise,-0.44853481597136274,True,1.0
sed,experiment_1,30,fake_brisbane,-0.44853481597136274,True,1.0
sed,experiment_1,30,depolarizing_01,-0.44853481597136274,True,1.0
sed,experiment_1,30,depolarizing_02,-0.44853481597136274,True,1.0
sed,experiment_1,30,depolarizing_05,-0.44853481597136274,True,1.0
sed,experiment_1,31,ideal,-1.9766389306727086,True,1.0
sed,experiment_1,31,sampling_noise,-1.9766389306727086,True,1.0
sed,experiment_1,31,fake_brisbane,-1.9766389306727086,True,1.0
sed,experiment_1,31,depolarizing_01,-1.9766389306727086,True,1.0
sed,experiment_1,31,depolarizing_02,-1.9766389306727086,True,1.0
sed,experiment_1,31,depolarizing_05,-1.9766389306727086,True,1.0
sed,experiment_1,32,ideal,-1.9948209219520554,True,1.0
sed,experiment_1,32,sampling_noise,-1.9948209219520554,True,1.0
sed,experiment_1,32,fake_brisbane,-1.9948209219520554,True,1.0
sed,experiment_1,32,depolarizing_01,-1.9948209219520554,True,1.0
sed,experiment_1,32,depolarizing_02,-1.9948209219520554,True,1.0
sed,experiment_1,32,depolarizing_05,-1.9948209219520554,True,1.0
sed,experiment_1,33,ideal,0.0,True,1.0
sed,experiment_1,33,sampling_noise,0.0,True,1.0
sed,experiment_1,33,fake_brisbane,0.0,True,1.0
sed,experiment_1,33,depolarizing_01,0.0,True,1.0
sed,experiment_1,33,depolarizing_02,0.0,True,1.0
sed,experiment_1,33,depolarizing_05,0.0,True,1.0
sed,experiment_1,34,ideal,0.0,True,1.0
sed,experiment_1,34,sampling_noise,0.0,True,1.0
sed,experiment_1,34,fake_brisbane,0.0,True,1.0
sed,experiment_1,34,depolarizing_01,0.0,True,1.0
sed,experiment_1,34,depolarizing_02,0.0,True,1.0
sed,experiment_1,34,depolarizing_05,0.0,True,1.0
sed,experiment_1,35,ideal,0.0,True,1.0
sed,experiment_1,35,sampling_noise,0.0,True,1.0
sed,experiment_1,35,fake_brisbane,0.3720463070507816,False,0.0
sed,experiment_1,35,depolarizing_01,0.0,True,1.0
sed,experiment_1,35,depolarizing_02,0.0,True,1.0
sed,experiment_1,35,depolarizing_05,0.06411393971705479,False,0.0
sed,experiment_1,36,ideal,0.0,True,1.0
sed,experiment_1,36,sampling_noise,0.0,True,1.0
sed,experiment_1,36,fake_brisbane,0.0,True,1.0
sed,experiment_1,36,depolarizing_01,0.0,True,1.0
sed,experiment_1,36,depolarizing_02,0.0,True,1.0
sed,experiment_1,36,depolarizing_05,0.06139682781469563,False,0.0
sed,experiment_1,37,ideal,0.0,True,1.0
sed,experiment_1,37,sampling_noise,0.0,True,1.0
sed,experiment_1,37,fake_brisbane,0.06053999504941069,False,0.0
sed,experiment_1,37,depolarizing_01,0.061806203469220666,False,0.0
sed,experiment_1,37,depolarizing_02,0.05378815285896533,False,0.0
sed,experiment_1,37,depolarizing_05,0.0,True,1.0
sed,experiment_1,38,ideal,0.0,True,1.0
sed,experiment_1,38,sampling_noise,0.06365125002380091,False,0.0
sed,experiment_1,38,fake_brisbane,0.0,True,1.0
sed,experiment_1,38,depolarizing_01,0.0,True,1.0
sed,experiment_1,38,depolarizing_02,0.0,True,1.0
sed,experiment_1,38,depolarizing_05,0.0,True,1.0
sed,experiment_1,39,ideal,0.0,True,1.0
sed,experiment_1,39,sampling_noise,0.02483101353795769,False,0.0
sed,experiment_1,39,fake_brisbane,0.0018869361564386221,False,0.0
sed,experiment_1,39,depolarizing_01,0.03707039357185019,False,0.0
sed,experiment_1,39,depolarizing_02,0.02635998400578838,False,0.0
sed,experiment_1,39,depolarizing_05,0.050625487918658015,False,0.0
sed,experiment_1,40,ideal,0.0,True,1.0
sed,experiment_1,40,sampling_noise,0.006353890972790799,False,0.0
sed,experiment_1,40,fake_brisbane,0.02114663264723243,False,0.0
sed,experiment_1,40,depolarizing_01,0.011079799691540205,False,0.0
sed,experiment_1,40,depolarizing_02,0.012707781945581599,False,0.0
sed,experiment_1,40,depolarizing_05,0.03431520021325615,False,0.0
sed,experiment_1,41,ideal,0.0,True,1.0
sed,experiment_1,41,sampling_noise,0.02935889868428569,False,0.0
sed,experiment_1,41,fake_brisbane,0.015706696624078906,False,0.0
sed,experiment_1,41,depolarizing_01,0.002490527237761572,False,0.0
sed,experiment_1,41,depolarizing_02,0.014194862811553913,False,0.0
sed,experiment_1,41,depolarizing_05,0.014194862811553913,False,0.0
sed,experiment_1,42,ideal,0.0,True,1.0
sed,experiment_1,42,sampling_noise,0.0,True,1.0
sed,experiment_1,42,fake_brisbane,0.0,True,1.0
sed,experiment_1,42,depolarizing_01,0.0,True,1.0
sed,experiment_1,42,depolarizing_02,0.0,True,1.0
sed,experiment_1,42,depolarizing_05,0.0,True,1.0
sed,experiment_1,43,ideal,0.0,True,1.0
sed,experiment_1,43,sampling_noise,0.0,True,1.0
sed,experiment_1,43,fake_brisbane,0.0,True,1.0
sed,experiment_1,43,depolarizing_01,0.0,True,1.0
sed,experiment_1,43,depolarizing_02,0.0,True,1.0
sed,experiment_1,43,depolarizing_05,0.0,True,1.0
sed,experiment_1,44,ideal,-3.1464631847521853,True,1.0
sed,experiment_1,44,sampling_noise,-3.1464631847521853,True,1.0
sed,experiment_1,44,fake_brisbane,-3.1464631847521853,True,1.0
sed,experiment_1,44,depolarizing_01,-3.1464631847521853,True,1.0
sed,experiment_1,44,depolarizing_02,-3.1464631847521853,True,1.0
sed,experiment_1,44,depolarizing_05,-3.1464631847521853,True,1.0
sed,experiment_1,45,ideal,-3.1326586568670383,True,1.0
sed,experiment_1,45,sampling_noise,-3.1326586568670383,True,1.0
sed,experiment_1,45,fake_brisbane,-3.1326586568670383,True,1.0
sed,experiment_1,45,depolarizing_01,-3.1326586568670383,True,1.0
sed,experiment_1,45,depolarizing_02,-3.1326586568670383,True,1.0
sed,experiment_1,45,depolarizing_05,-3.1326586568670383,True,1.0
sed,experiment_1,46,ideal,-2.6477503379729237,True,1.0
sed,experiment_1,46,sampling_noise,-2.6477503379729237,True,1.0
sed,experiment_1,46,fake_brisbane,-2.6477503379729237,True,1.0
sed,experiment_1,46,depolarizing_01,-2.6477503379729237,True,1.0
sed,experiment_1,46,depolarizing_02,-2.6477503379729237,True,1.0
sed,experiment_1,46,depolarizing_05,-2.6477503379729237,True,1.0
sed,experiment_1,47,ideal,-2.6485957463013383,True,1.0
sed,experiment_1,47,sampling_noise,-2.6485957463013383,True,1.0
sed,experiment_1,47,fake_brisbane,-2.6485957463013383,True,1.0
sed,experiment_1,47,depolarizing_01,-2.6485957463013383,True,1.0
sed,experiment_1,47,depolarizing_02,-2.6485957463013383,True,1.0
sed,experiment_1,47,depolarizing_05,-2.6485957463013383,True,1.0
sed,experiment_1,48,ideal,-2.64960109674594,True,1.0
sed,experiment_1,48,sampling_noise,-2.64960109674594,True,1.0
sed,experiment_1,48,fake_brisbane,-2.64960109674594,True,1.0
sed,experiment_1,48,depolarizing_01,-2.64960109674594,True,1.0
sed,experiment_1,48,depolarizing_02,-2.64960109674594,True,1.0
sed,experiment_1,48,depolarizing_05,-2.64960109674594,True,1.0
sed,experiment_1,49,ideal,-2.1859574630133856,True,1.0
sed,experiment_1,49,sampling_noise,-2.1859574630133856,True,1.0
sed,experiment_1,49,fake_brisbane,-2.1859574630133856,True,1.0
sed,experiment_1,49,depolarizing_01,-2.1859574630133856,True,1.0
sed,experiment_1,49,depolarizing_02,-2.1859574630133856,True,1.0
sed,experiment_1,49,depolarizing_05,-2.1859574630133856,True,1.0
sed,experiment_1,50,ideal,0.0,True,1.0
sed,experiment_1,50,sampling_noise,0.03194843770825796,False,0.0
sed,experiment_1,50,fake_brisbane,0.016325520287895808,False,0.0
sed,experiment_1,50,depolarizing_01,0.0,True,1.0
sed,experiment_1,50,depolarizing_02,0.0,True,1.0
sed,experiment_1,50,depolarizing_05,0.0,True,1.0
sed,experiment_1,51,ideal,0.0,True,1.0
sed,experiment_1,51,sampling_noise,0.0,True,1.0
sed,experiment_1,51,fake_brisbane,0.029301776499933357,False,0.0
sed,experiment_1,51,depolarizing_01,0.0,True,1.0
sed,experiment_1,51,depolarizing_02,0.0,True,1.0
sed,experiment_1,51,depolarizing_05,0.02952836116453093,False,0.0
sed,experiment_1,52,ideal,0.0,True,1.0
sed,experiment_1,52,sampling_noise,0.0087339819874712,False,0.0
sed,experiment_1,52,fake_brisbane,0.017631714236752416,False,0.0
sed,experiment_1,52,depolarizing_01,0.0,True,1.0
sed,experiment_1,52,depolarizing_02,0.0,True,1.0
sed,experiment_1,52,depolarizing_05,0.018360974123650488,False,0.0
sed,experiment_1,53,ideal,0.0,True,1.0
sed,experiment_1,53,sampling_noise,0.008743502351529922,False,0.0
sed,experiment_1,53,fake_brisbane,0.019412022315733354,False,0.0
sed,experiment_1,53,depolarizing_01,0.028146004303204554,False,0.0
sed,experiment_1,53,depolarizing_02,0.019412022315733354,False,0.0
sed,experiment_1,53,depolarizing_05,0.017637426455187646,False,0.0
sed,experiment_1,54,ideal,0.0,True,1.0
sed,experiment_1,54,sampling_noise,0.0,True,1.0
sed,experiment_1,54,fake_brisbane,0.020950513147622765,False,0.0
sed,experiment_1,54,depolarizing_01,0.02211580570841029,False,0.0
sed,experiment_1,54,depolarizing_02,0.009008168472362382,False,0.0
sed,experiment_1,54,depolarizing_05,0.020950513147622765,False,0.0
sed,experiment_1,55,ideal,-1.5253965231630455,True,1.0
sed,experiment_1,55,sampling_noise,-1.5253965231630455,True,1.0
sed,experiment_1,55,fake_brisbane,-1.5253965231630455,True,1.0
sed,experiment_1,55,depolarizing_01,-1.5253965231630455,True,1.0
sed,experiment_1,55,depolarizing_02,-1.5253965231630455,True,1.0
sed,experiment_1,55,depolarizing_05,-1.5253965231630455,True,1.0
sed,experiment_1,56,ideal,-1.5071212323159238,True,1.0
sed,experiment_1,56,sampling_noise,-1.5071212323159238,True,1.0
sed,experiment_1,56,fake_brisbane,-1.5071212323159238,True,1.0
sed,experiment_1,56,depolarizing_01,-1.5071212323159238,True,1.0
sed,experiment_1,56,depolarizing_02,-1.5071212323159238,True,1.0
sed,experiment_1,56,depolarizing_05,-1.5071212323159238,True,1.0
sed,experiment_1,57,ideal,0.0,True,1.0
sed,experiment_1,57,sampling_noise,0.0,True,1.0
sed,experiment_1,57,fake_brisbane,0.0,True,1.0
sed,experiment_1,57,depolarizing_01,0.0,True,1.0
sed,experiment_1,57,depolarizing_02,0.0,True,1.0
sed,experiment_1,57,depolarizing_05,0.0,True,1.0
sed,experiment_1,58,ideal,0.0,True,1.0
sed,experiment_1,58,sampling_noise,0.0,True,1.0
sed,experiment_1,58,fake_brisbane,0.0,True,1.0
sed,experiment_1,58,depolarizing_01,0.0,True,1.0
sed,experiment_1,58,depolarizing_02,0.0,True,1.0
sed,experiment_1,58,depolarizing_05,0.0,True,1.0
sed,experiment_1,59,ideal,-2.013958757782898,True,1.0
sed,experiment_1,59,sampling_noise,-2.013958757782898,True,1.0
sed,experiment_1,59,fake_brisbane,-2.013958757782898,True,1.0
sed,experiment_1,59,depolarizing_01,-2.013958757782898,True,1.0
sed,experiment_1,59,depolarizing_02,-2.013958757782898,True,1.0
sed,experiment_1,59,depolarizing_05,-2.013958757782898,True,1.0
sed,experiment_1,60,ideal,-1.666048477693787,True,1.0
sed,experiment_1,60,sampling_noise,-1.666048477693787,True,1.0
sed,experiment_1,60,fake_brisbane,-1.666048477693787,True,1.0
sed,experiment_1,60,depolarizing_01,-1.666048477693787,True,1.0
