dataset,sub_suite_id,sampler,best_of_iter_AR,median_of_iter_AR
elevator,167,Sampling Noise + 1% Depolarizing Error Probability,1.0,1.0
elevator,167,Sampling Noise + 2% Depolarizing Error Probability,1.0,1.0
elevator,167,Sampling Noise + 5% Depolarizing Error Probability,1.0,1.0
elevator,167,Sampling Noise Only,1.0,1.0
elevator,167,Statevector Simulator,1.0,1.0
elevator,168,Fake Brisbane Backend,1.0,1.0
elevator,168,Sampling Noise + 1% Depolarizing Error Probability,1.0,1.0
elevator,168,Sampling Noise + 2% Depolarizing Error Probability,1.0,1.0
elevator,168,Sampling Noise + 5% Depolarizing Error Probability,1.0,1.0
elevator,168,Sampling Noise Only,1.0,1.0
elevator,168,Statevector Simulator,1.0,1.0
elevator,169,Fake Brisbane Backend,1.0,1.0
elevator,169,Sampling Noise + 1% Depolarizing Error Probability,1.0,1.0
elevator,169,Sampling Noise + 2% Depolarizing Error Probability,1.0,1.0
elevator,169,Sampling Noise + 5% Depolarizing Error Probability,1.0,1.0
elevator,169,Sampling Noise Only,1.0,1.0
elevator,169,Statevector Simulator,1.0,1.0
elevator,17,Fake Brisbane Backend,1.0,1.0
elevator,17,Sampling Noise + 1% Depolarizing Error Probability,1.0,1.0
elevator,17,Sampling Noise + 2% Depolarizing Error Probability,1.0,1.0
elevator,17,Sampling Noise + 5% Depolarizing Error Probability,1.0,1.0
elevator,17,Sampling Noise Only,1.0,1.0
elevator,17,Statevector Simulator,1.0,1.0
elevator,170,Fake Brisbane Backend,1.0,1.0
elevator,170,Sampling Noise + 1% Depolarizing Error Probability,1.0,1.0
elevator,170,Sampling Noise + 2% Depolarizing Error Probability,1.0,1.0
elevator,170,Sampling Noise + 5% Depolarizing Error Probability,1.0,1.0
elevator,170,Sampling Noise Only,1.0,1.0
elevator,170,Statevector Simulator,1.0,1.0
elevator,171,Fake Brisbane Backend,1.0,1.0
elevator,171,Sampling Noise + 1% Depolarizing Error Probability,1.0,1.0
elevator,171,Sampling Noise + 2% Depolarizing Error Probability,1.0,1.0
elevator,171,Sampling Noise + 5% Depolarizing Error Probability,1.0,1.0
elevator,171,Sampling Noise Only,1.0,1.0
elevator,171,Statevector Simulator,1.0,1.0
elevator,172,Fake Brisbane Backend,1.0,1.0
elevator,172,Sampling Noise + 1% Depolarizing Error Probability,1.0,1.0
elevator,172,Sampling Noise + 2% Depolarizing Error Probability,1.0,1.0
elevator,172,Sampling Noise + 5% Depolarizing Error Probability,1.0,1.0
elevator,172,Sampling Noise Only,1.0,1.0
elevator,172,Statevector Simulator,1.0,1.0
elevator,173,Fake Brisbane Backend,1.0,1.0
elevator,173,Sampling Noise + 1% Depolarizing Error Probability,1.0,1.0
elevator,173,Sampling Noise + 2% Depolarizing Error Probability,1.0,1.0
elevator,173,Sampling Noise + 5% Depolarizing Error Probability,1.0,1.0
elevator,173,Sampling Noise Only,1.0,1.0
elevator,173,Statevector Simulator,1.0,1.0
elevator,174,Fake Brisbane Backend,1.0,1.0
elevator,174,Sampling Noise + 1% Depolarizing Error Probability,1.0,1.0
elevator,174,Sampling Noise + 2% Depolarizing Error Probability,1.0,1.0
elevator,174,Sampling Noise + 5% Depolarizing Error Probability,1.0,1.0
elevator,174,Sampling Noise Only,1.0,1.0
elevator,174,Statevector Simulator,1.0,1.0
elevator,175,Fake Brisbane Backend,1.0,1.0
elevator,175,Sampling Noise + 1% Depolarizing Error Probability,1.0,1.0
elevator,175,Sampling Noise + 2% Depolarizing Error Probability,1.0,1.0
elevator,175,Sampling Noise + 5% Depolarizing Error Probability,1.0,1.0
elevator,175,Sampling Noise Only,1.0,1.0
elevator,175,Statevector Simulator,1.0,1.0
elevator,176,Fake Brisbane Backend,1.0,1.0
elevator,176,Sampling Noise + 1% Depolarizing Error Probability,1.0,1.0
elevator,176,Sampling Noise + 2% Depolarizing Error Probability,1.0,1.0
elevator,176,Sampling Noise + 5% Depolarizing Error Probability,1.0,1.0
elevator,176,Sampling Noise Only,1.0,1.0
elevator,176,Statevector Simulator,1.0,1.0
elevator,177,Fake Brisbane Backend,1.0,1.0
elevator,177,Sampling Noise + 1% Depolarizing Error Probability,1.0,1.0
elevator,177,Sampling Noise + 2% Depolarizing Error Probability,1.0,1.0
elevator,177,Sampling Noise + 5% Depolarizing Error Probability,1.0,1.0
elevator,177,Sampling Noise Only,1.0,1.0
elevator,177,Statevector Simulator,1.0,1.0
elevator,178,Fake Brisbane Backend,1.0,1.0
elevator,178,Sampling Noise + 1% Depolarizing Error Probability,1.0,1.0
elevator,178,Sampling Noise + 2% Depolarizing Error Probability,1.0,1.0
elevator,178,Sampling Noise + 5% Depolarizing Error Probability,1.0,1.0
elevator,178,Sampling Noise Only,1.0,1.0
elevator,178,Statevector Simulator,1.0,1.0
elevator,179,Fake Brisbane Backend,1.0,1.0
elevator,179,Sampling Noise + 1% Depolarizing Error Probability,1.0,1.0
elevator,179,Sampling Noise + 2% Depolarizing Error Probability,1.0,1.0
elevator,179,Sampling Noise + 5% Depolarizing Error Probability,1.0,1.0
elevator,179,Sampling Noise Only,1.0,1.0
elevator,179,Statevector Simulator,1.0,1.0
elevator,18,Fake Brisbane Backend,1.0,1.0
elevator,18,Sampling Noise + 1% Depolarizing Error Probability,1.0,1.0
elevator,18,Sampling Noise + 2% Depolarizing Error Probability,1.0,1.0
elevator,18,Sampling Noise + 5% Depolarizing Error Probability,1.0,1.0
elevator,18,Sampling Noise Only,1.0,1.0
elevator,18,Statevector Simulator,1.0,1.0
elevator,180,Fake Brisbane Backend,1.0,1.0
elevator,180,Sampling Noise + 1% Depolarizing Error Probability,1.0,1.0
elevator,180,Sampling Noise + 2% Depolarizing Error Probability,1.0,1.0
elevator,180,Sampling Noise + 5% Depolarizing Error Probability,1.0,1.0
elevator,180,Sampling Noise Only,1.0,1.0
elevator,180,Statevector Simulator,1.0,1.0
elevator,181,Fake Brisbane Backend,1.0,1.0
elevator,181,Sampling Noise + 1% Depolarizing Error Probability,1.0,1.0
elevator,181,Sampling Noise + 2% Depolarizing Error Probability,1.0,1.0
elevator,181,Sampling Noise + 5% Depolarizing Error Probability,1.0,1.0
elevator,181,Sampling Noise Only,1.0,1.0
elevator,181,Statevector Simulator,1.0,1.0
elevator,182,Fake Brisbane Backend,1.0,1.0
elevator,182,Sampling Noise + 1% Depolarizing Error Probability,1.0,1.0
elevator,182,Sampling Noise + 2% Depolarizing Error Probability,1.0,1.0
elevator,182,Sampling Noise + 5% Depolarizing Error Probability,1.0,1.0
elevator,182,Sampling Noise Only,1.0,1.0
elevator,182,Statevector Simulator,1.0,1.0
elevator,183,Fake Brisbane Backend,1.0,1.0
elevator,183,Sampling Noise + 1% Depolarizing Error Probability,1.0,1.0
elevator,183,Sampling Noise + 2% Depolarizing Error Probability,1.0,1.0
elevator,183,Sampling Noise + 5% Depolarizing Error Probability,1.0,1.0
elevator,183,Sampling Noise Only,1.0,1.0
elevator,183,Statevector Simulator,1.0,1.0
elevator,184,Fake Brisbane Backend,1.0,1.0
elevator,184,Sampling Noise + 1% Depolarizing Error Probability,1.0,1.0
elevator,184,Sampling Noise + 2% Depolarizing Error Probability,1.0,1.0
elevator,184,Sampling Noise + 5% Depolarizing Error Probability,1.0,1.0
elevator,184,Sampling Noise Only,1.0,1.0
elevator,184,Statevector Simulator,1.0,1.0
elevator,185,Fake Brisbane Backend,1.0,1.0
elevator,185,Sampling Noise + 1% Depolarizing Error Probability,1.0,1.0
elevator,185,Sampling Noise + 2% Depolarizing Error Probability,1.0,1.0
elevator,185,Sampling Noise + 5% Depolarizing Error Probability,1.0,1.0
elevator,185,Sampling Noise Only,1.0,1.0
elevator,185,Statevector Simulator,1.0,1.0
elevator,186,Fake Brisbane Backend,1.0,1.0
elevator,186,Sampling Noise + 1% Depolarizing Error Probability,1.0,1.0
elevator,186,Sampling Noise + 2% Depolarizing Error Probability,1.0,1.0
elevator,186,Sampling Noise + 5% Depolarizing Error Probability,1.0,1.0
elevator,186,Sampling Noise Only,1.0,1.0
elevator,186,Statevector Simulator,1.0,1.0
elevator,187,Fake Brisbane Backend,1.0,1.0
elevator,187,Sampling Noise + 1% Depolarizing Error Probability,1.0,1.0
elevator,187,Sampling Noise + 2% Depolarizing Error Probability,1.0,1.0
elevator,187,Sampling Noise + 5% Depolarizing Error Probability,1.0,1.0
elevator,187,Sampling Noise Only,1.0,1.0
elevator,187,Statevector Simulator,1.0,1.0
elevator,188,Fake Brisbane Backend,1.0,1.0
elevator,188,Sampling Noise + 1% Depolarizing Error Probability,1.0,1.0
elevator,188,Sampling Noise + 2% Depolarizing Error Probability,1.0,1.0
elevator,188,Sampling Noise + 5% Depolarizing Error Probability,1.0,1.0
elevator,188,Sampling Noise Only,1.0,1.0
elevator,188,Statevector Simulator,1.0,1.0
elevator,189,Fake Brisbane Backend,1.0,1.0
elevator,189,Sampling Noise + 1% Depolarizing Error Probability,1.0,1.0
elevator,189,Sampling Noise + 2% Depolarizing Error Probability,1.0,1.0
elevator,189,Sampling Noise + 5% Depolarizing Error Probability,1.0,1.0
elevator,189,Sampling Noise Only,1.0,1.0
elevator,189,Statevector Simulator,1.0,1.0
elevator,19,Fake Brisbane Backend,1.0,1.0
elevator,19,Sampling Noise + 1% Depolarizing Error Probability,1.0,1.0
elevator,19,Sampling Noise + 2% Depolarizing Error Probability,1.0,1.0
elevator,19,Sampling Noise + 5% Depolarizing Error Probability,1.0,1.0
elevator,19,Sampling Noise Only,1.0,1.0
elevator,19,Statevector Simulator,1.0,1.0
elevator,190,Fake Brisbane Backend,1.0,1.0
elevator,190,Sampling Noise + 1% Depolarizing Error Probability,1.0,1.0
elevator,190,Sampling Noise + 2% Depolarizing Error Probability,1.0,1.0
elevator,190,Sampling Noise + 5% Depolarizing Error Probability,1.0,1.0
elevator,190,Sampling Noise Only,1.0,1.0
elevator,190,Statevector Simulator,1.0,1.0
elevator,191,Fake Brisbane Backend,1.0,1.0
elevator,191,Sampling Noise + 1% Depolarizing Error Probability,1.0,1.0
elevator,191,Sampling Noise + 2% Depolarizing Error Probability,1.0,1.0
elevator,191,Sampling Noise + 5% Depolarizing Error Probability,1.0,1.0
elevator,191,Sampling Noise Only,1.0,1.0
elevator,191,Statevector Simulator,1.0,1.0
elevator,192,Fake Brisbane Backend,1.0,1.0
elevator,192,Sampling Noise + 1% Depolarizing Error Probability,1.0,1.0
elevator,192,Sampling Noise + 2% Depolarizing Error Probability,1.0,1.0
elevator,192,Sampling Noise + 5% Depolarizing Error Probability,1.0,1.0
elevator,192,Sampling Noise Only,1.0,1.0
elevator,192,Statevector Simulator,1.0,1.0
elevator,193,Fake Brisbane Backend,1.0,1.0
elevator,193,Sampling Noise + 1% Depolarizing Error Probability,1.0,1.0
elevator,193,Sampling Noise + 2% Depolarizing Error Probability,1.0,1.0
elevator,193,Sampling Noise + 5% Depolarizing Error Probability,1.0,1.0
elevator,193,Sampling Noise Only,1.0,1.0
elevator,193,Statevector Simulator,1.0,1.0
elevator,194,Fake Brisbane Backend,1.0,1.0
elevator,194,Sampling Noise + 1% Depolarizing Error Probability,1.0,1.0
elevator,194,Sampling Noise + 2% Depolarizing Error Probability,1.0,1.0
elevator,194,Sampling Noise + 5% Depolarizing Error Probability,1.0,1.0
elevator,194,Sampling Noise Only,1.0,1.0
elevator,194,Statevector Simulator,1.0,1.0
elevator,195,Fake Brisbane Backend,1.0,1.0
elevator,195,Sampling Noise + 1% Depolarizing Error Probability,1.0,1.0
elevator,195,Sampling Noise + 2% Depolarizing Error Probability,1.0,1.0
elevator,195,Sampling Noise + 5% Depolarizing Error Probability,1.0,1.0
elevator,195,Sampling Noise Only,1.0,1.0
elevator,195,Statevector Simulator,1.0,1.0
elevator,196,Fake Brisbane Backend,1.0,1.0
elevator,196,Sampling Noise + 1% Depolarizing Error Probability,1.0,1.0
elevator,196,Sampling Noise + 2% Depolarizing Error Probability,1.0,1.0
elevator,196,Sampling Noise + 5% Depolarizing Error Probability,1.0,1.0
elevator,196,Sampling Noise Only,1.0,1.0
elevator,196,Statevector Simulator,1.0,1.0
elevator,197,Fake Brisbane Backend,1.0,1.0
elevator,197,Sampling Noise + 1% Depolarizing Error Probability,1.0,1.0
elevator,197,Sampling Noise + 2% Depolarizing Error Probability,1.0,1.0
elevator,197,Sampling Noise + 5% Depolarizing Error Probability,1.0,1.0
elevator,197,Sampling Noise Only,1.0,1.0
elevator,197,Statevector Simulator,1.0,1.0
elevator,198,Fake Brisbane Backend,1.0,1.0
elevator,198,Sampling Noise + 1% Depolarizing Error Probability,1.0,1.0
elevator,198,Sampling Noise + 2% Depolarizing Error Probability,1.0,1.0
elevator,198,Sampling Noise + 5% Depolarizing Error Probability,1.0,1.0
elevator,198,Sampling Noise Only,1.0,1.0
elevator,198,Statevector Simulator,1.0,1.0
elevator,199,Fake Brisbane Backend,1.0,1.0
elevator,199,Sampling Noise + 1% Depolarizing Error Probability,1.0,1.0
elevator,199,Sampling Noise + 2% Depolarizing Error Probability,1.0,1.0
elevator,199,Sampling Noise + 5% Depolarizing Error Probability,1.0,1.0
elevator,199,Sampling Noise Only,1.0,1.0
elevator,199,Statevector Simulator,1.0,1.0
elevator,20,Fake Brisbane Backend,1.0,1.0
elevator,20,Sampling Noise + 1% Depolarizing Error Probability,1.0,1.0
elevator,20,Sampling Noise + 2% Depolarizing Error Probability,1.0,1.0
elevator,20,Sampling Noise + 5% Depolarizing Error Probability,1.0,1.0
elevator,20,Sampling Noise Only,1.0,1.0
elevator,20,Statevector Simulator,1.0,1.0
elevator,200,Fake Brisbane Backend,1.0,1.0
elevator,200,Sampling Noise + 1% Depolarizing Error Probability,1.0,1.0
elevator,200,Sampling Noise + 2% Depolarizing Error Probability,1.0,1.0
elevator,200,Sampling Noise + 5% Depolarizing Error Probability,1.0,1.0
elevator,200,Sampling Noise Only,1.0,1.0
elevator,200,Statevector Simulator,1.0,1.0
elevator,201,Fake Brisbane Backend,1.0,1.0
elevator,201,Sampling Noise + 1% Depolarizing Error Probability,1.0,1.0
elevator,201,Sampling Noise + 2% Depolarizing Error Probability,1.0,1.0
elevator,201,Sampling Noise + 5% Depolarizing Error Probability,1.0,1.0
elevator,201,Sampling Noise Only,1.0,1.0
elevator,201,Statevector Simulator,1.0,1.0
elevator,202,Fake Brisbane Backend,1.0,1.0
elevator,202,Sampling Noise + 1% Depolarizing Error Probability,1.0,1.0
elevator,202,Sampling Noise + 2% Depolarizing Error Probability,1.0,1.0
elevator,202,Sampling Noise + 5% Depolarizing Error Probability,1.0,1.0
elevator,202,Sampling Noise Only,1.0,1.0
elevator,202,Statevector Simulator,1.0,1.0
elevator,203,Fake Brisbane Backend,1.0,1.0
elevator,203,Sampling Noise + 1% Depolarizing Error Probability,1.0,1.0
elevator,203,Sampling Noise + 2% Depolarizing Error Probability,1.0,1.0
elevator,203,Sampling Noise + 5% Depolarizing Error Probability,1.0,1.0
elevator,203,Sampling Noise Only,1.0,1.0
elevator,203,Statevector Simulator,1.0,1.0
elevator,204,Fake Brisbane Backend,1.0,1.0
elevator,204,Sampling Noise + 1% Depolarizing Error Probability,1.0,1.0
elevator,204,Sampling Noise + 2% Depolarizing Error Probability,1.0,1.0
elevator,204,Sampling Noise + 5% Depolarizing Error Probability,1.0,1.0
elevator,204,Sampling Noise Only,1.0,1.0
elevator,204,Statevector Simulator,1.0,1.0
elevator,205,Fake Brisbane Backend,1.0,1.0
elevator,205,Sampling Noise + 1% Depolarizing Error Probability,1.0,1.0
elevator,205,Sampling Noise + 2% Depolarizing Error Probability,1.0,1.0
elevator,205,Sampling Noise + 5% Depolarizing Error Probability,1.0,1.0
elevator,205,Sampling Noise Only,1.0,1.0
elevator,205,Statevector Simulator,1.0,1.0
elevator,206,Fake Brisbane Backend,1.0,1.0
elevator,206,Sampling Noise + 1% Depolarizing Error Probability,1.0,1.0
elevator,206,Sampling Noise + 2% Depolarizing Error Probability,1.0,1.0
elevator,206,Sampling Noise + 5% Depolarizing Error Probability,1.0,1.0
elevator,206,Sampling Noise Only,1.0,1.0
elevator,206,Statevector Simulator,1.0,1.0
elevator,207,Fake Brisbane Backend,1.0,1.0
elevator,207,Sampling Noise + 1% Depolarizing Error Probability,1.0,1.0
elevator,207,Sampling Noise + 2% Depolarizing Error Probability,1.0,1.0
elevator,207,Sampling Noise + 5% Depolarizing Error Probability,1.0,1.0
elevator,207,Sampling Noise Only,1.0,1.0
elevator,207,Statevector Simulator,1.0,1.0
elevator,208,Fake Brisbane Backend,1.0,1.0
elevator,208,Sampling Noise + 1% Depolarizing Error Probability,1.0,1.0
elevator,208,Sampling Noise + 2% Depolarizing Error Probability,1.0,1.0
elevator,208,Sampling Noise + 5% Depolarizing Error Probability,1.0,1.0
elevator,208,Sampling Noise Only,1.0,1.0
elevator,208,Statevector Simulator,1.0,1.0
elevator,209,Fake Brisbane Backend,1.0,1.0
elevator,209,Sampling Noise + 1% Depolarizing Error Probability,1.0,1.0
elevator,209,Sampling Noise + 2% Depolarizing Error Probability,1.0,1.0
elevator,209,Sampling Noise + 5% Depolarizing Error Probability,1.0,1.0
elevator,209,Sampling Noise Only,1.0,1.0
elevator,209,Statevector Simulator,1.0,1.0
elevator,21,Fake Brisbane Backend,1.0,1.0
elevator,21,Sampling Noise + 1% Depolarizing Error Probability,1.0,1.0
elevator,21,Sampling Noise + 2% Depolarizing Error Probability,1.0,1.0
elevator,21,Sampling Noise + 5% Depolarizing Error Probability,1.0,1.0
elevator,21,Sampling Noise Only,1.0,1.0
elevator,21,Statevector Simulator,1.0,1.0
elevator,210,Fake Brisbane Backend,1.0,1.0
elevator,210,Sampling Noise + 1% Depolarizing Error Probability,1.0,1.0
elevator,210,Sampling Noise + 2% Depolarizing Error Probability,1.0,1.0
elevator,210,Sampling Noise + 5% Depolarizing Error Probability,1.0,1.0
elevator,210,Sampling Noise Only,1.0,1.0
elevator,210,Statevector Simulator,1.0,1.0
elevator,211,Fake Brisbane Backend,1.0,1.0
elevator,211,Sampling Noise + 1% Depolarizing Error Probability,1.0,1.0
elevator,211,Sampling Noise + 2% Depolarizing Error Probability,1.0,1.0
elevator,211,Sampling Noise + 5% Depolarizing Error Probability,1.0,1.0
elevator,211,Sampling Noise Only,1.0,1.0
elevator,211,Statevector Simulator,1.0,1.0
elevator,212,Fake Brisbane Backend,1.0,1.0
elevator,212,Sampling Noise + 1% Depolarizing Error Probability,1.0,1.0
elevator,212,Sampling Noise + 2% Depolarizing Error Probability,1.0,1.0
elevator,212,Sampling Noise + 5% Depolarizing Error Probability,1.0,1.0
elevator,212,Sampling Noise Only,1.0,1.0
elevator,212,Statevector Simulator,1.0,1.0
elevator,213,Fake Brisbane Backend,1.0,1.0
elevator,213,Sampling Noise + 1% Depolarizing Error Probability,1.0,1.0
elevator,213,Sampling Noise + 2% Depolarizing Error Probability,1.0,1.0
elevator,213,Sampling Noise + 5% Depolarizing Error Probability,1.0,1.0
elevator,213,Sampling Noise Only,1.0,1.0
elevator,213,Statevector Simulator,1.0,1.0
elevator,214,Fake Brisbane Backend,1.0,1.0
elevator,214,Sampling Noise + 1% Depolarizing Error Probability,1.0,1.0
elevator,214,Sampling Noise + 2% Depolarizing Error Probability,1.0,1.0
elevator,214,Sampling Noise + 5% Depolarizing Error Probability,1.0,1.0
elevator,214,Sampling Noise Only,1.0,1.0
elevator,214,Statevector Simulator,1.0,1.0
elevator,215,Fake Brisbane Backend,1.0,1.0
elevator,215,Sampling Noise + 1% Depolarizing Error Probability,1.0,1.0
elevator,215,Sampling Noise + 2% Depolarizing Error Probability,1.0,1.0
elevator,215,Sampling Noise + 5% Depolarizing Error Probability,1.0,1.0
elevator,215,Sampling Noise Only,1.0,1.0
elevator,215,Statevector Simulator,1.0,1.0
elevator,216,Fake Brisbane Backend,1.0,1.0
elevator,216,Sampling Noise + 1% Depolarizing Error Probability,1.0,1.0
elevator,216,Sampling Noise + 2% Depolarizing Error Probability,1.0,1.0
elevator,216,Sampling Noise + 5% Depolarizing Error Probability,1.0,1.0
elevator,216,Sampling Noise Only,1.0,1.0
elevator,216,Statevector Simulator,1.0,1.0
elevator,217,Fake Brisbane Backend,1.0,1.0
elevator,217,Sampling Noise + 1% Depolarizing Error Probability,1.0,1.0
elevator,217,Sampling Noise + 2% Depolarizing Error Probability,1.0,1.0
elevator,217,Sampling Noise + 5% Depolarizing Error Probability,1.0,1.0
elevator,217,Sampling Noise Only,1.0,1.0
elevator,217,Statevector Simulator,1.0,1.0
elevator,218,Fake Brisbane Backend,1.0,1.0
elevator,218,Sampling Noise + 1% Depolarizing Error Probability,1.0,1.0
